SAINT-JULIEN,2nd label,BEYCHEVELLE / AMIRAL DE BEYCHEVELLE,2012,75,150,25,n/a,owc12
SAINT-JULIEN,2nd label,BEYCHEVELLE / AMIRAL DE BEYCHEVELLE,2011,75,732,27.5,n/a,owc12
SAINT-JULIEN,2nd label,BEYCHEVELLE / AMIRAL DE BEYCHEVELLE,2010,75,192,29,n/a,owc12
BOURGOGNE BLANC,Grand Cru,BONNEAU DU MARTRAY CORTON CHARL.,2009,75,24,120,94 (AG),owc12
MARGAUX,3 GCC 1855,BOYD CANTENAC,2013,75,240,33,n/a,owc12
MARGAUX,3 GCC 1855,BOYD CANTENAC,2010,75,480,38,91-93,owc12
SAINT-JULIEN,4 GCC 1855,BRANAIRE DUCRU,2014,600,2,305,NM/90-92,primeurs (Dispo/Available 2016-17)
SAINT-JULIEN,4 GCC 1855,BRANAIRE DUCRU,2014,300,11,158,NM/90-92,primeurs (Dispo/Available 2016-17)
SAINT-JULIEN,4 GCC 1855,BRANAIRE DUCRU,2014,150,30,62,NM/90-92,primeurs (Dispo/Available 2016-17)
SAINT-JULIEN,4 GCC 1855,BRANAIRE DUCRU,2014,75,600,29.4,NM/90-92,primeurs (Dispo/Available 2016-17)
SAINT-JULIEN,4 GCC 1855,BRANAIRE DUCRU,2013,75,180,28.5,90-92,owc6
SAINT-JULIEN,4 GCC 1855,BRANAIRE DUCRU,2012,600,1,320,90,owc1
SAINT-JULIEN,4 GCC 1855,BRANAIRE DUCRU,2012,37.5,48,16,90,owc24
SAINT-JULIEN,4 GCC 1855,BRANAIRE DUCRU,2012,75,120,30,90,owc6
SAINT-JULIEN,4 GCC 1855,BRANAIRE DUCRU,2010,75,240,55,94,owc6
SAINT-JULIEN,4 GCC 1855,BRANAIRE DUCRU,2008,600,6,415,93,owc1
SAINT-JULIEN,4 GCC 1855,BRANAIRE DUCRU,2008,300,4,220,93,owc1
SAINT-JULIEN,4 GCC 1855,BRANAIRE DUCRU,2007,75,6,34,90,owc6
SAINT-JULIEN,2nd label,BRANAIRE DUCRU / DULUC DE BRANAIRE,2012,75,600,15.6,n/a,owc12
SAINT-JULIEN,2nd label,BRANAIRE DUCRU / DULUC DE BRANAIRE,2011,75,162,15.6,n/a,owc6
MOULIS,,BRANAS GRAND POUJEAUX,2005,75,12,29.5,n/a,owc12
MARGAUX,2 GCC 1855,BRANE CANTENAC,2014,75,120,34,NM/91-93,primeurs (Dispo/Available 2016-17)
MARGAUX,2 GCC 1855,BRANE CANTENAC,2013,75,120,33,88-90,owc12
MARGAUX,2 GCC 1855,BRANE CANTENAC,2010,75,12,66,95+,owc6
MARGAUX,2 GCC 1855,BRANE CANTENAC,2009,75,252,69,95,owc12
MARGAUX,2 GCC 1855,BRANE CANTENAC,2008,75,36,48,92,owc6&owc12
MARGAUX,2 GCC 1855,BRANE CANTENAC,2007,75,12,40,88,owc12
MARGAUX,2 GCC 1855,BRANE CANTENAC,2006,75,12,45,92,owc6
MARGAUX,2nd label,BRANE CANTENAC / BARON DE BRANE,2006,75,180,22,,owc12
MARGAUX,2nd label,BRANE CANTENAC / BARON DE BRANE,2002,75,240,23,n/a,owc12
SAINT-ESTEPHE,3 GCC 1855,CALON SEGUR,2013,75,90,59,92-94,owc12
SAINT-ESTEPHE,3 GCC 1855,CALON SEGUR,2012,75,30,65,91,owc12
SAINT-ESTEPHE,3 GCC 1855,CALON SEGUR,2011,75,96,70,90,owc12
SAINT-ESTEPHE,3 GCC 1855,CALON SEGUR,2010,75,120,96,94+,owc12
SAINT-ESTEPHE,3 GCC 1855,CALON SEGUR,2009,75,12,87,94+,owc6
SAINT-ESTEPHE,3 GCC 1855,CALON SEGUR,2008,75,126,82,90,owc12
SAINT-ESTEPHE,3 GCC 1855,CALON SEGUR,2006,75,600,75,,owc12
SAINT-ESTEPHE,3 GCC 1855,CALON SEGUR,2005,75,36,85,93,owc12&owc6
SAINT-ESTEPHE,3 GCC 1855,CALON SEGUR,2004,75,54,70,89,owc12&owc6
SAINT-ESTEPHE,3 GCC 1855,CALON SEGUR,2003,150,60,170,94,owc6
SAINT-ESTEPHE,3 GCC 1855,CALON SEGUR,2003,75,60,85,94,owc12
SAINT-ESTEPHE,3 GCC 1855,CALON SEGUR,2001,75,1200,71,90,owc12
SAINT-ESTEPHE,3 GCC 1855,CALON SEGUR,2000,150,270,195,91+,owc6
SAINT-ESTEPHE,3 GCC 1855,CALON SEGUR,2000,75,60,82,91+,owc12
SAINT-ESTEPHE,3 GCC 1855,CALON SEGUR,1998,75,12,78,89,owc12
SAINT-ESTEPHE,3 GCC 1855,CALON SEGUR,1996,75,1200,90,92,owc12
SAINT-ESTEPHE,3 GCC 1855,CALON SEGUR,1988,150,1,190,91,owc6
SAINT-ESTEPHE,Cru Bourgeois,CALON SEGUR / CAPBERN Gasqueton,2013,75,360,10.7,n/a,owc6
SAINT-ESTEPHE,Cru Bourgeois,CALON SEGUR / CAPBERN Gasqueton,2012,75,240,10.8,86,original cc
SAINT-ESTEPHE,Cru Bourgeois,CALON SEGUR / CAPBERN Gasqueton,2011,75,84,11.3,86,original cc
SAINT-ESTEPHE,2nd label,CALON SEGUR / MARQUIS DE CALON,2012,75,54,13.2,87,owc12
SAINT-ESTEPHE,2nd label,CALON SEGUR / MARQUIS DE CALON,2011,75,600,15.8,85,owc12
HAUT-MEDOC,Cru Bourgeois,CAMBON LA PELOUSE,2007,75,504,8.8,n/a,owc12
HAUT-MEDOC,5 GCC 1855,CAMENSAC,2014,75,600,15,NM/88-90,primeurs (Dispo/Available 2016-17)
HAUT-MEDOC,5 GCC 1855,CAMENSAC,2013,75,1200,16,76-80,owc12
HAUT-MEDOC,5 GCC 1855,CAMENSAC,2012,75,384,18,86,owc12
HAUT-MEDOC,5 GCC 1855,CAMENSAC,2011,75,2400,19,77,owc12
HAUT-MEDOC,5 GCC 1855,CAMENSAC,2010,75,156,22,77,owc6
HAUT-MEDOC,5 GCC 1855,CAMENSAC,2009,75,60,23.3,89,owc6
HAUT-MEDOC,5 GCC 1855,CAMENSAC,2006,75,3000,23.5,87,owc12
HAUT-MEDOC,5 GCC 1855,CAMENSAC,2005,75,1200,34,87-88,owc12
HAUT-MEDOC,5 GCC 1855,CAMENSAC,2001,75,2400,25,86,owc12
HAUT-MEDOC,2nd label,CAMENSAC / CLOSERIE DE CAMENSAC,2013,75,1200,9.8,n/a,occ12
HAUT-MEDOC,2nd label,CAMENSAC / CLOSERIE DE CAMENSAC,2012,75,2400,10.3,n/a,occ12
HAUT-MEDOC,2nd label,CAMENSAC / CLOSERIE DE CAMENSAC,2008,75,1200,10.1,n/a,occ6
HAUT-MEDOC,2nd label,CAMENSAC / CLOSERIE DE CAMENSAC,2007,75,600,9.7,n/a,occ12
HAUT-MEDOC,2nd label,CAMENSAC / CLOSERIE DE CAMENSAC,2006,150,90,21,n/a,occ6
HAUT-MEDOC,2nd label,CAMENSAC / CLOSERIE DE CAMENSAC,2006,75,4800,9,n/a,occ6
SPAIN (TORO),,CAMPO ELISEO (Domaines F. LURTON),2004,75,90,25,94,owc6
SAINT-EMILION,1 GCC B St-E,CANON,2013,75,24,37.5,87-88,owc12
SAINT-EMILION,1 GCC B St-E,CANON,2012,75,60,57,92+,owc12
SAINT-EMILION,1 GCC B St-E,CANON,2008,75,396,48,90,owc12
SAINT-EMILION,1 GCC B St-E,CANON,2006,75,456,52,90,owc12
SAINT-EMILION,1 GCC B St-E,CANON,2004,75,180,50,88,owc12
SAINT-EMILION,1 GCC B St-E,CANON LA GAFFELIERE ,2013,75,132,42,87-90,owc12
SAINT-EMILION,1 GCC B St-E,CANON LA GAFFELIERE ,2009,75,6,88,95,owc6
HAUT-MEDOC,5 GCC 1855,CANTEMERLE,2014,75,1200,17.5,NM/87-89,primeurs (Dispo/Available 2016-17)
HAUT-MEDOC,5 GCC 1855,CANTEMERLE,2013,75,792,16.9,86-88,owc6
HAUT-MEDOC,5 GCC 1855,CANTEMERLE,2012,75,780,20.5,88,owc12
HAUT-MEDOC,5 GCC 1855,CANTEMERLE,2011,75,948,19.9,91,owc12
HAUT-MEDOC,5 GCC 1855,CANTEMERLE,2008,75,36,24.5,88,owc12
HAUT-MEDOC,5 GCC 1855,CANTEMERLE,2007,75,18,24.5,90,owc12&owc6
HAUT-MEDOC,5 GCC 1855,CANTEMERLE,2006,75,12,25,90,owc6
HAUT-MEDOC,5 GCC 1855,CANTEMERLE,2005,150,30,80,89,owc6
HAUT-MEDOC,5 GCC 1855,CANTEMERLE,2005,75,600,40,89,owc12
HAUT-MEDOC,2nd label,CANTEMERLE / ALLEES DE CANTEMERLE,2013,75,600,8.95,,occ6
HAUT-MEDOC,2nd label,CANTEMERLE / ALLEES DE CANTEMERLE,2011,75,600,12.4,n/a,occ12
MARGAUX,3 GCC 1855,CANTENAC BROWN,2014,75,60,27.5,91-93,primeurs (Dispo/Available 2016-17)
MARGAUX,3 GCC 1855,CANTENAC BROWN,2013,75,210,24,88-90+,owc6
MARGAUX,3 GCC 1855,CANTENAC BROWN,2012,75,96,30,88+,owc12
MARGAUX,3 GCC 1855,CANTENAC BROWN,2011,75,168,31.5,87,owc12
MARGAUX,3 GCC 1855,CANTENAC BROWN,2008,150,60,90,90,owc6
MARGAUX,3 GCC 1855,CANTENAC BROWN,2006,150,120,103,90-92,owc6
MARGAUX,3 GCC 1855,CANTENAC BROWN,2006,75,6,40,90-92,owc6
SAINT-EMILION,GCC St Em,CAP DE MOURLIN,2012,75,12000,15.2,90-92,owc12
SAINT-EMILION,GCC St Em,CAP DE MOURLIN,2011,75,15000,19.4,n/a,owc12
SAINT-EMILION,GCC St Em,CAP DE MOURLIN,2007,75,20000,14.2,87-88,owc12
SAINT-EMILION,GCC St Em,CAP DE MOURLIN,2006,75,18000,14.8,85,owc12
PESSAC-LEO. R,GCC Pessac-Léo.,CARBONNIEUX Rouge,2012,75,300,23.8,89-91,owc6
PESSAC-LEO. BLANC,GCC Pessac-Léo.,CARBONNIEUX Blanc,2008,75,60,22,93,owc6&owc12
GRAVES BLANC,,CHANTEGRIVE,2015,75,1200,7,n/a,occ6
GRAVES BLANC,,CHANTEGRIVE,2012,75,12000,9,n/a,occ6
RHONE,,CHAPOUTIER ERMITAGE BLANC,1999,75,6,295,n/a,owc6
HAUT-MEDOC,Cru Bourgeois,CHARMAIL,2012,75,12,11.95,85?,owc12
MOULIS,Cru Bourg. Ex,CHASSE SPLEEN,2014,75,600,18.5,NM/90-92,primeurs (Dispo/Available 2016-17)
MOULIS,Cru Bourg. Ex,CHASSE SPLEEN,2013,75,1200,20,76-80,owc12
MOULIS,Cru Bourg. Ex,CHASSE SPLEEN,2012,75,1200,23,88,owc12
MOULIS,Cru Bourg. Ex,CHASSE SPLEEN,2010,75,600,35.5,90,owc12
MOULIS,Cru Bourg. Ex,CHASSE SPLEEN,2009,75,1200,32.5,90,owc6
MOULIS,Cru Bourg. Ex,CHASSE SPLEEN,2008,75,1200,29.5,87,owc12
MOULIS,Cru Bourg. Ex,CHASSE SPLEEN,2006,75,2400,30,n/a,owc6
MOULIS,Cru Bourg. Ex,CHASSE SPLEEN,2004,75,2400,27.5,88,owc12
MOULIS,Cru Bourg. Ex,CHASSE SPLEEN,1999,75,1200,39,81-84,owc12
MOULIS,Cru Bourg. Ex,CHASSE SPLEEN,1996,75,1200,56.5,86-87,owc12
MOULIS,Cru Bourg. Ex,CHASSE SPLEEN,1994,75,360,26.5,84-85,owc12
MOULIS,2nd label,CHASSE SPLEEN / HERITAGE…,2008,75,2136,13,n/a,occ12
MOULIS,2nd label,CHASSE SPLEEN / HERITAGE…,2006,75,180,18,n/a,occ12
MOULIS,2nd label,CHASSE SPLEEN / ORATOIRE DE…,2002,75,24,10.6,n/a,owc12
BORDEAUX BLANC,White,CHASSE SPLEEN BLANC,2009,75,96,13.5,n/a,owc12
SAINT-EMILION,GCC St Em,CHAUVIN,2013,75,18000,17.5,85-87,owc12
SAINT-EMILION,GCC St Em,CHAUVIN,2012,75,21600,20.5,90,owc12
SAINT-EMILION,GCC St Em,CHAUVIN,2011,75,24000,22,90,owc12
SAINT-EMILION,GCC St Em,CHAUVIN,2010,75,18000,26.5,90,owc12
SAINT-EMILION,GCC St Em,CHAUVIN,2009,75,4800,28.5,91,owc12
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2014,600,3,2810,NM/95-97,primeurs (Dispo/Available 2016-17)
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2014,300,3,1410,NM/95-97,primeurs (Dispo/Available 2016-17)
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2014,75,48,360,NM/95-97,primeurs (Dispo/Available 2016-17)
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2013,300,1,1300,89-91,owc1
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2013,75,252,295,89-91,owc6
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2012,75,220,369,94-96,owc6 & units
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2011,75,60,470,94-96,owc6
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2010,75,84,890,100,owc6
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2009,600,10,6090,99,owc1
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2009,300,6,3045,99,owc1
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2009,150,60,1525,99,owc6
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2009,75,120,740,99,owc12
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2008,75,5,348,93,units
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2007,600,1,3190,91,owc1
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2007,300,6,1500,91,owc1
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2007,150,36,796,91,owc6
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2007,75,120,398,91,owc12
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2006,500,5,2630,95,owc1
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2006,300,3,1600,95,owc1
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2006,150,66,810,95,owc6
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2006,75,120,392,95,owc12&owc3
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2005,150,12,1310,100,owc3
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2005,75,78,650,100,owc6
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2004,75,12,349,90,owc6&units
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2003,75,24,426,89,owc12
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2001,75,6,409,93,owc12
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,2000,75,120,730,99,owc6
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,1999,75,18,390,93,owc6
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,1998,75,24,500,93,owc6
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,1996,75,6,352,90,owc12
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,1988,75,48,355,88,owc12
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,1986,75,72,375,89,owc12
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,1984,75,1,320,n/a,owc6&units
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,1982,75,12,855,92,units
SAINT-EMILION,1 GCC A St-E,CHEVAL BLANC,1955,150,1,2900,n/a,units
SAINT-EMILION,2nd label,CHEVAL BLANC / PETIT CHEVAL,2014,75,240,108,NM/90-92,primeurs (Dispo/Available 2016-17)
SAINT-EMILION,2nd label,CHEVAL BLANC / PETIT CHEVAL,2013,75,120,110,84-86,owc6
SAINT-EMILION,2nd label,CHEVAL BLANC / PETIT CHEVAL,2012,75,36,125,86-88,owc6
SAINT-EMILION,2nd label,CHEVAL BLANC / PETIT CHEVAL,2011,75,18,125,87-89,owc6
SAINT-EMILION,2nd label,CHEVAL BLANC / PETIT CHEVAL,2007,75,240,125,85-87,owc12
SAINT-EMILION,2nd label,CHEVAL BLANC / PETIT CHEVAL,2003,75,120,129,89,owc12
SAINT-EMILION,2nd label,CHEVAL BLANC / PETIT CHEVAL,1998,75,12,144,n/a,owc6
HAUT-MEDOC,Cru Bourgeois ,CITRAN,1996,75,3600,20,86-87,owc12
PAUILLAC,5 GCC 1855,CLERC MILON (Mouton),2014,75,156,42,NM/90-92,primeurs (Dispo/Available 2016-17)
PAUILLAC,5 GCC 1855,CLERC MILON (Mouton),2013,75,168,46,87-89,owc6
PAUILLAC,5 GCC 1855,CLERC MILON (Mouton),2012,75,18,51,92,owc12&owc6
PAUILLAC,5 GCC 1855,CLERC MILON (Mouton),2011,75,24,49,88,owc6
PAUILLAC,5 GCC 1855,CLERC MILON (Mouton),2010,75,60,65,94,owc12&owc6
PAUILLAC,5 GCC 1855,CLERC MILON (Mouton),2009,75,12,62,92,owc12
PAUILLAC,5 GCC 1855,CLERC MILON (Mouton),2008,75,1,57,90,units
PAUILLAC,5 GCC 1855,CLERC MILON (Mouton),2005,600,2,591,93,owc1
PAUILLAC,5 GCC 1855,CLERC MILON (Mouton),2005,500,2,493,93,owc1
PAUILLAC,5 GCC 1855,CLERC MILON (Mouton),2005,300,2,296,93,owc1
PAUILLAC,5 GCC 1855,CLERC MILON (Mouton),2005,37.5,72,37,93,owc12
PAUILLAC,5 GCC 1855,CLERC MILON (Mouton),1991,75,5,60,79,owc2&owc3
SAUTERNES,1 GCC-Saut,CLIMENS,2009,37.5,24,36,96-98,owc12
SAUTERNES,1 GCC-Saut,CLIMENS,2001,75,6,230,100,owc6
POMEROL,,CLINET,2014,600,2,416,NM/89-91,primeurs (Dispo/Available 2016-17)
POMEROL,,CLINET,2014,300,11,215,NM/89-91,primeurs (Dispo/Available 2016-17)
POMEROL,,CLINET,2014,150,30,89,NM/89-91,primeurs (Dispo/Available 2016-17)
POMEROL,,CLINET,2014,75,150,44,NM/89-91,primeurs (Dispo/Available 2016-17)
POMEROL,,CLINET,2013,75,90,44.5,91-93,owc6
POMEROL,,CLINET,2012,75,210,59,95,owc6
SAINT-EMILION,GCC St Em,CLOS DE L'ORATOIRE,2014,75,180,20,NM/88-90,primeurs (Dispo/Available 2016-17)
SAINT-EMILION,GCC St Em,CLOS DES JACOBINS,2010,75,120,25.2,90,owc12
SAINT-EMILION,GCC St Em,CLOS DES JACOBINS,2006,75,36,27.5,90,owc12
GRAVES BLANC,White,CLOS FLORIDENE Blanc,2011,75,18,11.8,n/a,owc12
SAINT-EMILION,1 GCC St Em,CLOS FOURTET,2005,75,36,160,98,owc12
Côtes de Bx - Castillon,GCC St Em,CLOS LES LUNELLES (By PAVIE),2008,75,1200,18.5,91,owc12
Côtes de Bx - Castillon,GCC St Em,CLOS LES LUNELLES (By PAVIE),2007,75,1200,17.5,90,owc12
Côtes de Bx - Castillon,GCC St Em,CLOS LES LUNELLES (By PAVIE),2002,75,1200,17.5,90,owc12
Côtes de Bx - Castillon,,CLOS PUY ARNAUD Cuvée Pervenche,2012,75,2448,8.75,n/a,occ6
Côtes de Bx - Castillon,,CLOS PUY ARNAUD Cuvée Pervenche,2011,75,252,8.75,n/a,occ6
CHATEAUNEUF-du-Pape,,CLOS SAINT JEAN LA COMBE DES FOUS,2009,75,18,99,99,occ6
SAINT-EMILION,GCC St Em,CLOTTE (LA),2010,75,36,31,90,owc12
POMEROL,,CONSEILLANTE (LA),2012,75,60,84,96,owc6
POMEROL,,CONSEILLANTE (LA),2011,75,60,82,92,owc12
POMEROL,,CONSEILLANTE (LA),2010,75,12,171,96,owc12
POMEROL,,CONSEILLANTE (LA),2009,75,60,156,96,owc12
POMEROL,,CONSEILLANTE (LA),2007,75,300,69,89,owc12&owc6
POMEROL,,CONSEILLANTE (LA),2005,75,84,200,97,owc12
POMEROL,,CONSEILLANTE (LA),2000,75,7,210,96,owc6&units
POMEROL,,CONSEILLANTE (LA),1999,75,6,92,89,units
JERREZ Spain,,Cortado Wellington Vos 20,NV,75,2,20,n/a,units
SAINT-ESTEPHE,2 GCC 1855,COS D'ESTOURNEL,2014,75,30,85,93-95,owc6
SAINT-ESTEPHE,2 GCC 1855,COS D'ESTOURNEL,2013,75,360,85,86-88,owc6&owc3
SAINT-ESTEPHE,2 GCC 1855,COS D'ESTOURNEL,2012,75,234,89,93+,owc6
SAINT-ESTEPHE,2 GCC 1855,COS D'ESTOURNEL,2011,75,54,94,91,owc6
SAINT-ESTEPHE,2 GCC 1855,COS D'ESTOURNEL,2010,75,12,175,97+,owc12
SAINT-ESTEPHE,2 GCC 1855,COS D'ESTOURNEL,2006,75,120,97,94,owc6
SAINT-ESTEPHE,2 GCC 1855,COS D'ESTOURNEL,2005,75,180,175,97,owc12
SAINT-ESTEPHE,2 GCC 1855,COS D'ESTOURNEL,2003,75,24,180,98,owc12
SAINT-ESTEPHE,2 GCC 1855,COS D'ESTOURNEL,2002,75,12,113,93,owc12
SAINT-ESTEPHE,2 GCC 1855,COS D'ESTOURNEL,1996,75,36,152,95,owc6
SAINT-ESTEPHE,2 GCC 1855,COS D'ESTOURNEL,1990,75,12,195,94,owc12&units
SAINT-ESTEPHE,2 GCC 1855,COS D'ESTOURNEL,1982,75,276,400,95,owc12
SAINT-ESTEPHE,2nd label,COS D'ESTOURNEL / PAGODES DE COS,2014,75,240,26.4,NM/90-92,primeurs (Dispo/Available 2016-17)
SAINT-ESTEPHE,2nd label,COS D'ESTOURNEL / PAGODES DE COS,2013,75,480,26.4,78-80,owc12
SAINT-ESTEPHE,2nd label,COS D'ESTOURNEL / PAGODES DE COS,2011,75,48,31,88,owc12
SAINT-ESTEPHE,2nd label,COS D'ESTOURNEL / PAGODES DE COS,2010,75,600,44.5,93,owc12
SAINT-ESTEPHE,2nd label,COS D'ESTOURNEL / PAGODES DE COS,2009,75,600,51.5,94,owc12
MEDOC,3rd label,COS / GOULEE by Cos d'Estournel,2013,75,300,17,81-84,owc12
BORDEAUX BLANC,White,COS D'ESTOURNEL BLANC,2013,75,6,44,89-91,cc6
BORDEAUX BLANC,White,COS D'ESTOURNEL BLANC,2009,75,60,60,90,owc6
SAINT-ESTEPHE,5 GCC 1855,COS LABORY,2011,75,300,23,n/a,owc6
SAINT-ESTEPHE,5 GCC 1855,COS LABORY,2009,75,18,28.5,87-88+,owc12
SAINT-ESTEPHE,5 GCC 1855,COS LABORY,2006,75,18,25,77,owc12&owc6
HAUT-MEDOC,,"COUFRAN, lovers edition",2005,75,1062,15,87+,occ12
BARSAC,GCC 1855,COUTET,2011,75,360,42.5,93,occ12
BARSAC,GCC 1855,COUTET,2009,75,12,40,96-98,owc12
BARSAC,GCC 1855,COUTET,2007,75,144,33,94,occ12
BARSAC,GCC 1855,COUTET,2006,75,84,29.6,92,occ12
BARSAC,GCC 1855,COUTET,2005,75,6,28.5,92,units
BARSAC,GCC 1855,COUTET,2004,75,300,24,n/a,owc12
SAINT-JULIEN,2nd label,CROCK (LE) (By Leoville Poyferre),2009,75,66,19.5,90,
PORT,,CROFT NM,NV,75,24,29,n/a,original cc
PAUILLAC,5 GCC 1855,CROIZET BAGES,2014,75,600,19.95,NM/85-87,primeurs (Dispo/Available 2016-17)
PAUILLAC,5 GCC 1855,CROIZET BAGES,2013,75,120,22,84-86,owc12
PAUILLAC,5 GCC 1855,CROIZET BAGES,2008,75,12,27.5,86,owc12
PAUILLAC,5 GCC 1855,CROIZET BAGES,2006,75,6,27.5,77,owc12
PAUILLAC,5 GCC 1855,CROIZET BAGES,1998,75,60,28.5,81,owc12
PAUILLAC,5 GCC 1855,CROIZET BAGES,1996,75,60,31,87,owc12
PAUILLAC,5 GCC 1855,CROIZET BAGES,1993,75,60,31,84,owc12
PAUILLAC,5 GCC 1855,CROIZET BAGES,1967,75,240,56,n/a,owc12
PAUILLAC,5 GCC 1855,CROIZET BAGES,1964,150,500,140,n/a,owc6
PAUILLAC,5 GCC 1855,CROIZET BAGES,1964,75,300,68,n/a,owc12
PAUILLAC,5 GCC 1855,CROIZET BAGES,1962,150,60,140,n/a,owc6
SAINT-EMILION,GCC St Em,DASSAULT,2007,75,420,24,89,owc12
SAINT-EMILION,GCC St Em,DASSAULT,2006,75,2292,29,89,owc12
MARGAUX,5 GCC 1855,DAUZAC,2014,75,600,22.5,NM/89-91,primeurs (Dispo/Available 2016-17)
MARGAUX,5 GCC 1855,DAUZAC,2013,75,1200,21,87-89,owc6
MARGAUX,5 GCC 1855,DAUZAC,2012,75,1200,29.6,87+,owc12
MARGAUX,5 GCC 1855,DAUZAC,2006,75,6,29,87,owc12
MARGAUX,3 GCC 1855,DESMIRAIL,2014,75,600,19.8,NM/84-86,primeurs (Dispo/Available 2016-17)
MARGAUX,3 GCC 1855,DESMIRAIL,2013,75,270,17.4,n/a,owc12
MARGAUX,3 GCC 1855,DESMIRAIL,2012,75,408,19.5,n/a,owc12
MARGAUX,3 GCC 1855,DESMIRAIL,2011,75,120,23,n/a,owc12
MARGAUX,3 GCC 1855,DESMIRAIL,2009,75,120,37.5,85-87,owc12
MARGAUX,3 GCC 1855,DESMIRAIL,2006,75,12,27,76,owc12
PESSAC-LEO. BLANC,GCC Pessac-Léo.,DOMAINE DE CHEVALIER Blanc / White,2014,75,60,60,93-95,primeurs (Dispo/Available 2016-17)
PESSAC-LEO. R,GCC Pessac-Léo.,DOMAINE DE CHEVALIER Rouge / Red,2014,75,108,33.6,92-94,primeurs (Dispo/Available 2016-17)
PESSAC-LEO. R,GCC Pessac-Léo.,DOMAINE DE CHEVALIER Rouge / Red,2013,75,12,30,90-92,owc6
PESSAC-LEO. R,GCC Pessac-Léo.,DOMAINE DE CHEVALIER Rouge / Red,2011,75,144,40,94,owc6&owc12
BORDEAUX BLANC,,"Domaine de Chev./Clos Lunes ""Argent""",2015,75,1500,8.35,n/a,occ6
BORDEAUX BLANC,,"Domaine de Chev./Clos Lunes ""Argent""",2014,75,1200,8.35,n/a,occ6
BORDEAUX BLANC,,"Domaine de Chev./Clos Lunes ""Argent""",2013,75,888,8.1,88-89,occ6
CHATEAUNEUF-du-Pape,,DOMAINE de la Janasse / VIEILLES VIGNES,2012,75,60,53,96,owc12
CHATEAUNEUF-du-Pape,,DOMAINE de la Janasse / VIEILLES VIGNES,2011,75,12,53,96,owc12
CHATEAUNEUF-du-Pape,,DOMAINE PEGAU / CUVEE DA CAPO,2010,600,2,3125,100,owc1
CHATEAUNEUF-du-Pape,,DOMAINE PEGAU / CUVEE DA CAPO,2010,300,5,1310,100,owc1
CHATEAUNEUF-du-Pape,,DOMAINE PEGAU / CUVEE DA CAPO,2010,75,6,330,100,owc6
SAINT-EMILION,GCC St Em,DOMINIQUE (LA),2013,75,600,27.5,91-94,owc12
SAINT-EMILION,GCC St Em,DOMINIQUE (LA),2012,75,480,27.5,,owc12
SAINT-EMILION,GCC St Em,DOMINIQUE (LA),2010,75,300,41,93,owc12
SAINT-EMILION,2nd label,DOMINIQUE (LA) / SAINT PAUL DE LA…,2007,75,24,15,n/a,owc6
SAINT-EMILION,2nd label,DOMINIQUE (LA) / RELAIS DE LA…,2013,75,1200,13.5,n/a,owc12
SAINT-JULIEN,2 GCC 1855,DUCRU BEAUCAILLOU,2013,75,360,73,89-91,owc3&owc6&owc12
SAINT-JULIEN,2 GCC 1855,DUCRU BEAUCAILLOU,2012,75,30,85,90-92,owc12
SAINT-JULIEN,2 GCC 1855,DUCRU BEAUCAILLOU,2011,75,36,93.5,92+,owc12
